"age","income","gender","web_visits","purchased"
67,3615,"Male",24,1
43,3780,"Male",2,1
49,9801,"Male",19,0
29,2231,"Female",6,0
28,8337,"Male",17,0
46,3415,"Male",21,0
43,7798,"Female",11,1
29,6737,"Male",7,1
45,3426,"Male",5,0
48,4502,"Male",19,0
28,8289,"Male",15,0
32,5544,"Female",17,1
45,9528,"Male",16,1
40,4662,"Male",25,0
22,1112,"Male",7,0
44,8922,"Female",11,1
38,8964,"Female",16,0
37,1450,"Female",10,1
35,5884,"Female",18,1
70,6810,"Male",3,0
52,6769,"Male",26,0
68,2147,"Female",21,0
39,4239,"Female",24,1
66,4561,"Male",2,0
44,9779,"Male",12,1
32,1980,"Male",29,0
20,6531,"Female",22,0
22,5227,"Male",24,0
35,2927,"Male",30,1
47,5074,"Female",18,1
27,3515,"Male",9,1
54,7141,"Male",16,1
20,9336,"Female",21,0
57,9164,"Male",23,0
70,5634,"Female",5,1
28,8886,"Female",30,0
30,6625,"Male",8,1
36,3096,"Female",4,0
53,2464,"Male",15,1
37,7471,"Female",10,0
48,5706,"Female",13,1
34,8759,"Male",11,1
21,7724,"Male",21,1
40,4063,"Female",23,0
33,6053,"Male",9,1
58,2455,"Male",17,0
31,8901,"Female",10,1
28,4463,"Female",4,1
22,5703,"Female",19,1
60,5220,"Female",12,1
29,9257,"Female",15,0
23,1120,"Male",12,1
52,6566,"Male",4,0
32,3056,"Male",24,0
31,2966,"Female",9,1
34,5094,"Female",17,1
24,7826,"Male",26,0
18,7809,"Male",19,0
35,4065,"Male",17,0
20,4673,"Female",8,0
26,9557,"Male",27,0
28,7317,"Female",9,1
37,8885,"Male",13,0
66,6389,"Male",26,0
40,6189,"Female",8,0
64,4637,"Female",22,0
53,3548,"Female",4,0
67,4961,"Male",30,1
43,7860,"Female",8,0
52,7463,"Female",9,1
69,3089,"Female",27,1
53,5165,"Female",18,1
28,9803,"Male",29,1
42,2225,"Male",20,1
61,6152,"Male",26,0
30,8876,"Male",18,0
35,6293,"Male",26,1
60,2789,"Female",7,1
25,3090,"Female",14,1
68,8307,"Male",2,1
33,3497,"Female",16,0
32,9467,"Male",5,1
48,1092,"Female",2,0
38,1261,"Male",4,0
48,5820,"Male",23,0
67,2729,"Female",11,0
69,2326,"Male",4,1
54,5800,"Female",2,1
24,8894,"Female",14,1
48,5318,"Female",26,0
48,2680,"Male",2,0
67,1527,"Female",22,1
67,7806,"Male",25,0
59,8315,"Male",26,1
54,5115,"Male",28,0
33,6852,"Male",29,0
28,7757,"Female",10,1
26,4272,"Female",23,1
26,5201,"Female",17,1
18,9234,"Female",24,1
42,2137,"Male",3,1
67,4201,"Female",26,1
44,9265,"Female",9,0
45,3914,"Male",7,1
55,1889,"Female",2,1
51,5868,"Female",22,1
45,1855,"Male",16,0
62,9536,"Female",24,0
28,8318,"Male",5,0
22,8744,"Male",4,1
41,6099,"Male",22,0
69,4353,"Female",18,1
20,5237,"Female",21,0
22,2487,"Female",17,0
46,6600,"Male",25,0
25,6803,"Female",18,0
20,3699,"Female",26,0
63,3369,"Female",1,1
31,5898,"Male",15,1
32,1344,"Male",18,1
32,7364,"Female",5,1
66,8852,"Male",15,1
20,9418,"Female",21,1
35,4644,"Female",0,1
54,8611,"Male",5,0
30,9906,"Female",30,1
19,9679,"Male",5,0
63,7054,"Male",7,1
67,1669,"Male",2,0
55,1151,"Male",8,1
23,1129,"Female",24,1
33,4528,"Male",10,1
18,8661,"Female",26,0
52,2302,"Female",16,1
49,6704,"Male",12,0
46,8992,"Male",14,1
36,2931,"Male",20,0
29,1124,"Male",14,1
35,3470,"Female",16,0
21,8193,"Female",14,0
38,6885,"Male",20,0
63,4573,"Female",6,1
66,4166,"Female",19,0
60,5242,"Male",3,0
48,4419,"Female",27,1
31,7476,"Male",21,1
25,3607,"Male",7,0
59,3260,"Male",23,0
63,7411,"Male",29,1
48,2096,"Male",9,1
68,9608,"Male",27,0
70,2168,"Female",2,1
59,8449,"Male",9,1
36,4634,"Female",27,0
64,2076,"Female",23,1
34,6046,"Male",30,1
34,7486,"Male",29,1
51,9594,"Female",7,1
57,9323,"Female",12,0
52,3230,"Male",13,1
59,4256,"Male",0,0
44,5357,"Female",16,0
66,5352,"Female",17,0
35,3532,"Female",10,0
68,9595,"Female",0,1
20,5441,"Female",19,0
41,3489,"Male",9,0
19,1817,"Female",19,1
62,3438,"Female",9,0
20,7478,"Male",22,0
33,2909,"Male",16,1
47,4873,"Female",19,0
38,3262,"Male",14,0
26,8256,"Male",17,0
65,9378,"Male",7,1
59,5657,"Male",12,0
43,7998,"Female",4,1
34,4260,"Female",11,0
63,8867,"Male",6,1
58,2095,"Male",23,0
52,1333,"Male",6,1
53,5579,"Male",3,0
18,4149,"Female",10,1
66,4181,"Female",18,0
55,3828,"Female",9,1
27,1650,"Female",21,0
56,8057,"Female",14,0
40,5182,"Female",2,1
43,1805,"Male",29,1
33,1470,"Male",21,1
67,6147,"Male",1,0
47,5758,"Female",19,0
38,4313,"Male",30,0
53,6290,"Male",15,1
42,1261,"Male",0,0
40,9196,"Female",19,1
29,9085,"Female",9,1
24,6870,"Female",3,1
38,6001,"Female",2,0
42,6449,"Female",8,0
41,2573,"Female",15,0
44,6616,"Female",19,1
64,1768,"Female",8,0
68,5903,"Male",9,1
55,6202,"Female",22,0
68,5586,"Female",9,0
67,3020,"Female",9,1
45,1270,"Female",24,1
35,4228,"Male",10,0
31,8205,"Male",12,0
55,6976,"Male",8,0
70,5270,"Female",14,0
43,2880,"Female",1,0
55,8182,"Male",26,0
65,6935,"Female",23,0
60,6530,"Male",12,0
66,3555,"Female",26,1
57,8518,"Female",13,1
46,9298,"Female",6,0
40,2594,"Female",11,0
24,4445,"Male",5,1
21,7148,"Male",26,1
29,4437,"Female",17,0
62,4432,"Male",19,1
35,8135,"Male",6,0
43,8005,"Female",12,1
34,5646,"Female",5,0
47,1541,"Male",7,1
50,6050,"Female",12,1
55,1161,"Female",17,0
51,8424,"Female",13,1
59,1390,"Male",28,0
67,5883,"Male",26,0
50,7174,"Female",12,0
67,6157,"Male",14,0
41,8298,"Female",12,0
51,5599,"Male",0,0
38,3170,"Female",17,0
59,3935,"Male",20,1
28,5219,"Male",2,1
47,7735,"Female",9,1
25,2633,"Female",16,1
46,1509,"Male",19,0
51,2700,"Female",2,0
70,2649,"Male",19,0
31,4438,"Female",13,1
21,1460,"Female",6,0
43,5081,"Female",9,0
67,5443,"Female",6,1
61,2173,"Female",2,1
53,4805,"Male",26,1
34,2821,"Male",22,0
27,5105,"Male",9,1
68,6688,"Female",19,1
18,6516,"Female",0,1
31,7515,"Female",0,1
22,5304,"Male",29,0
30,10000,"Female",30,1
32,2094,"Female",10,1
69,2530,"Male",24,1
45,9589,"Female",15,0
55,7192,"Female",6,0
37,4504,"Male",8,1
58,5572,"Female",8,1
37,7441,"Male",20,0
24,6062,"Male",13,0
70,7509,"Male",22,1
49,7273,"Female",28,0
61,6825,"Female",28,0
38,4801,"Female",8,0
49,4401,"Female",16,1
68,9073,"Female",3,1
67,9449,"Male",4,1
61,3384,"Male",9,1
56,5056,"Male",13,1
53,7079,"Male",23,0
60,9338,"Female",22,1
47,9978,"Male",2,0
51,2419,"Female",11,0
52,6739,"Male",28,0
52,9829,"Female",11,0
22,8160,"Female",22,0
54,8005,"Female",11,1
64,9238,"Male",1,1
21,3654,"Male",15,1
51,9862,"Male",20,1
35,1328,"Female",6,1
55,4763,"Male",28,1
52,7295,"Female",16,1
46,4994,"Female",16,1
40,2547,"Female",9,1
27,4729,"Female",25,0
35,5671,"Female",0,0
59,1196,"Female",21,0
19,3416,"Female",18,1
51,7762,"Male",3,0
50,6710,"Female",28,1
25,9963,"Male",15,0
39,9291,"Male",19,1
35,1761,"Male",26,1
53,9268,"Male",25,1
23,1323,"Female",12,0
58,2734,"Male",5,1
30,7562,"Female",10,1
31,4248,"Female",4,1
42,5564,"Female",21,1
30,6974,"Male",18,0
56,6265,"Female",20,1
53,1885,"Male",4,1
26,7800,"Male",22,1
39,2272,"Male",3,1
58,7506,"Female",30,1
51,1231,"Male",26,1
29,5871,"Male",29,0
58,2728,"Male",28,0
26,3610,"Female",16,0
35,8572,"Male",2,1
48,7115,"Female",2,0
26,8045,"Female",1,1
57,9548,"Male",7,0
42,9973,"Male",25,0
59,6906,"Female",20,1
51,1152,"Male",24,1
51,6050,"Male",30,0
54,2977,"Male",5,1
59,4251,"Female",30,1
19,9963,"Female",26,0
37,1556,"Female",28,0
55,7955,"Male",3,0
53,9503,"Female",20,0
37,5467,"Female",4,0
59,1305,"Male",25,1
37,5801,"Male",9,1
57,6425,"Female",27,0
70,2811,"Female",2,1
67,9073,"Male",1,0
33,7232,"Female",23,1
19,2306,"Male",27,1
61,6674,"Male",7,0
33,4826,"Male",5,0
37,2637,"Female",29,0
63,8979,"Male",2,0
18,9596,"Female",8,1
34,6731,"Female",12,0
67,6506,"Female",27,1
26,6578,"Female",18,1
55,6638,"Male",22,1
49,4890,"Male",17,1
57,8573,"Male",29,1
57,7006,"Male",20,1
42,3452,"Male",25,0
27,7363,"Female",14,1
67,7999,"Male",22,0
43,6941,"Male",17,1
65,1790,"Female",6,1
49,5615,"Female",15,1
36,7936,"Male",20,0
57,8045,"Male",3,1
28,9252,"Male",24,1
32,2263,"Male",16,1
24,5927,"Female",7,1
45,2586,"Female",25,0
20,4228,"Female",23,1
35,6052,"Female",9,0
68,7676,"Female",29,1
35,2461,"Male",25,1
42,9295,"Female",0,1
35,6813,"Male",4,0
50,5958,"Female",7,0
68,2421,"Male",26,0
47,8198,"Male",25,0
21,5535,"Female",0,1
27,2931,"Male",16,1
36,3572,"Female",10,1
55,8466,"Male",19,0
38,9946,"Female",19,0
53,4721,"Male",24,0
25,8941,"Female",17,1
69,5364,"Female",25,1
65,6259,"Female",18,0
24,2859,"Female",10,0
50,7833,"Male",28,1
65,6271,"Male",5,1
51,9387,"Female",12,1
57,2213,"Female",29,1
30,6323,"Male",14,0
52,9768,"Male",8,1
65,3599,"Male",0,0
62,5353,"Male",12,0
49,1241,"Female",19,0
29,6230,"Female",15,0
54,2476,"Male",2,1
21,9586,"Male",1,0
42,8895,"Female",12,1
65,6439,"Female",28,0
44,1194,"Male",20,0
68,6798,"Male",4,1
29,3164,"Female",18,1
65,5781,"Female",8,1
18,7869,"Male",3,1
69,4577,"Female",9,1
42,8511,"Female",2,0
34,8408,"Male",22,0
33,8080,"Female",30,1
55,5818,"Female",28,1
54,2342,"Female",6,1
19,9666,"Male",28,0
24,1968,"Male",17,0
48,3969,"Female",2,1
63,7288,"Female",27,1
32,4503,"Female",15,1
33,2088,"Male",6,1
47,3752,"Male",28,1
56,6552,"Male",4,0
53,6389,"Male",13,1
49,3259,"Female",1,0
21,8392,"Male",4,1
27,6964,"Female",23,0
27,7191,"Female",3,1
18,7933,"Male",27,0
63,3249,"Female",20,1
46,2716,"Male",9,1
53,8235,"Female",2,1
57,7791,"Female",12,1
28,9182,"Female",14,0
23,3290,"Male",18,1
66,2164,"Female",25,1
29,3159,"Female",12,0
46,8006,"Male",25,0
18,5658,"Male",8,0
20,6678,"Male",12,1
23,8498,"Male",9,0
45,5161,"Male",28,1
19,3812,"Female",0,1
25,4863,"Female",24,0
48,8468,"Male",10,1
51,2652,"Female",10,1
63,9504,"Female",23,1
69,7540,"Male",6,1
66,2698,"Male",26,0
55,9103,"Male",13,1
53,6013,"Female",25,1
24,8262,"Female",1,1
43,3018,"Male",4,1
67,5439,"Male",2,0
70,5466,"Female",21,0
67,7207,"Male",17,0
37,5894,"Male",5,0
33,4090,"Male",23,0
41,9246,"Male",7,0
18,7630,"Male",21,1
23,2718,"Male",5,0
25,3940,"Male",23,1
20,3747,"Male",14,1
23,8740,"Male",14,1
33,6940,"Female",25,0
51,6246,"Female",26,1
31,6254,"Male",10,1
23,5050,"Female",19,1
40,7619,"Male",4,1
38,8532,"Male",12,0
18,9856,"Female",18,1
39,3144,"Female",21,1
21,3826,"Male",11,1
44,8765,"Male",16,0
60,8199,"Female",18,1
64,7740,"Male",7,0
47,7589,"Male",10,1
47,1259,"Female",24,1
19,3787,"Female",19,0
37,1839,"Male",3,1
37,4208,"Male",13,0
18,6419,"Female",13,0
49,4543,"Male",27,1
27,8449,"Male",20,1
61,6772,"Female",16,0
55,5679,"Female",11,0
31,6126,"Male",30,0
18,6912,"Male",15,0
67,8085,"Male",23,0
56,3538,"Male",3,1
28,9912,"Male",0,0
56,2593,"Male",12,0
46,6791,"Male",30,0
63,9500,"Male",3,1
44,5312,"Male",21,1
67,5181,"Male",18,1
22,4150,"Male",25,0
39,6743,"Female",3,1
63,6803,"Male",1,1
61,8928,"Male",27,1
57,3428,"Female",11,0
49,1010,"Female",15,1
24,5794,"Male",22,1
39,2598,"Female",10,0
53,1533,"Male",8,1
50,9086,"Female",8,1
51,1340,"Female",22,0
18,5073,"Female",19,1
54,3610,"Male",28,1
28,6973,"Male",2,0
57,6294,"Male",16,0
58,9553,"Female",26,1
65,7569,"Male",10,1
30,7748,"Male",2,0
34,8468,"Male",15,1
63,3748,"Male",7,1
28,6437,"Male",6,1
66,2273,"Male",22,0
27,5531,"Female",2,0
67,4934,"Female",1,0
31,1660,"Male",8,1
29,8626,"Male",25,1
49,3971,"Male",9,0
26,3354,"Male",5,1
21,2568,"Female",24,1
66,4282,"Male",15,0
60,2714,"Male",13,1
44,3286,"Male",3,1
53,6848,"Female",20,1
58,1428,"Female",6,1
67,9302,"Male",27,0
66,3351,"Male",4,0
29,1853,"Female",12,1
26,1185,"Female",16,0
33,9149,"Male",27,1
45,7519,"Female",2,0
45,7499,"Male",4,1
30,3585,"Male",19,1
24,4213,"Female",24,1
20,6209,"Female",15,0
40,4776,"Female",25,0
29,6960,"Female",28,0
41,8841,"Male",8,0
37,5674,"Female",1,1
33,2336,"Male",2,1
50,7626,"Female",28,1
60,7486,"Female",9,0
18,3873,"Female",9,0
69,8085,"Male",8,1
54,6945,"Female",18,1
33,6968,"Male",29,1
52,8260,"Male",26,1
32,3750,"Female",5,1
42,7744,"Female",4,0
57,6342,"Male",12,1
34,1451,"Male",24,1
39,5056,"Female",21,0
54,3522,"Male",9,0
47,4792,"Female",22,0
58,8337,"Male",19,0
59,8006,"Male",3,1
30,8935,"Female",18,0
54,1097,"Female",25,1
18,1673,"Male",8,1
69,1970,"Male",25,1
29,7011,"Female",0,1
69,2857,"Male",27,1
48,9781,"Female",10,1
62,3718,"Female",12,1
47,4394,"Male",9,0
51,5662,"Male",26,1
59,7542,"Male",8,1
22,8044,"Male",4,1
20,1662,"Male",19,0
22,2826,"Male",29,0
62,6857,"Female",23,1
30,1291,"Female",0,1
32,4743,"Female",8,1
23,5488,"Female",24,1
18,8715,"Male",3,1
27,4778,"Male",30,1
67,1017,"Male",27,0
42,3280,"Female",23,0
60,2547,"Female",9,1
37,1126,"Male",24,0
35,1959,"Male",24,1
32,4987,"Male",7,1
43,2701,"Male",14,1
56,5537,"Female",19,0
20,1192,"Female",14,1
41,6946,"Female",22,0
36,1855,"Male",3,1
54,6979,"Female",25,0
64,5680,"Male",2,0
36,1810,"Male",23,1
24,4989,"Female",10,0
45,2148,"Male",17,0
33,5498,"Female",22,1
22,9966,"Female",12,0
41,6932,"Female",3,1
65,4572,"Male",11,0
68,2464,"Male",3,1
59,9884,"Male",16,1
50,4284,"Female",13,1
69,6737,"Female",18,1
53,8334,"Male",3,0
44,4466,"Female",1,1
37,7684,"Male",10,0
26,2513,"Male",8,1
22,2650,"Male",8,1
24,9601,"Female",7,1
70,7576,"Male",15,0
50,2498,"Female",26,1
69,5407,"Male",14,1
19,1196,"Female",12,1
60,8922,"Male",28,1
18,8023,"Male",5,0
62,2417,"Female",15,0
48,9115,"Male",22,1
59,1745,"Female",17,0
67,9481,"Male",3,1
21,7621,"Male",14,0
53,2587,"Female",8,0
51,3194,"Male",5,0
33,4800,"Female",25,0
33,8819,"Male",8,1
57,7205,"Female",3,0
52,3125,"Female",24,1
37,9188,"Male",0,0
67,8348,"Male",16,1
60,4313,"Male",3,1
34,2532,"Female",12,0
33,5795,"Male",14,0
51,2133,"Male",27,0
25,4274,"Male",17,1
22,4570,"Female",20,0
29,7415,"Male",14,0
48,7052,"Male",26,0
64,2711,"Male",2,0
40,4204,"Female",22,0
19,1396,"Female",23,0
32,1921,"Female",19,0
54,9234,"Male",17,1
58,2984,"Male",24,1
32,1314,"Male",21,0
56,4132,"Female",6,0
58,5853,"Male",26,0
41,5898,"Female",30,0
26,3994,"Female",29,0
28,5703,"Male",17,0
27,8031,"Male",7,1
66,2454,"Female",30,0
59,6064,"Male",8,0
64,4451,"Female",17,0
56,2717,"Female",14,1
45,1463,"Male",5,0
34,9844,"Male",9,0
61,1928,"Female",26,0
54,8495,"Male",28,1
52,9318,"Female",18,1
35,4129,"Male",11,0
31,8569,"Male",24,0
24,3076,"Male",20,0
62,7483,"Male",26,0
48,6023,"Female",11,0
20,2690,"Female",19,0
51,9814,"Female",1,1
42,7929,"Female",21,1
28,3284,"Male",24,1
59,3864,"Male",7,1
33,7394,"Female",0,1
69,6763,"Female",11,0
52,1181,"Male",27,1
53,6291,"Male",2,0
24,4491,"Female",21,0
27,2797,"Female",22,1
37,8715,"Male",3,0
34,7641,"Male",14,0
38,8335,"Female",26,0
60,1568,"Male",5,0
31,1730,"Male",14,1
20,1232,"Male",14,1
69,8363,"Female",12,1
31,8778,"Male",8,1
49,6890,"Male",0,1
66,3047,"Male",4,0
54,7341,"Female",30,1
47,8753,"Male",18,1
52,7785,"Female",28,1
31,8002,"Male",2,0
34,5663,"Female",1,0
28,9773,"Male",13,0
18,1003,"Male",21,0
26,3403,"Male",1,0
44,5187,"Male",20,1
20,4991,"Male",13,1
69,8099,"Female",18,0
61,7683,"Female",23,0
39,9394,"Female",28,0
61,1608,"Male",22,0
65,5167,"Male",22,0
58,9977,"Female",27,1
47,1716,"Male",26,0
26,9600,"Male",27,1
32,4200,"Female",5,0
63,9473,"Male",28,0
52,4215,"Male",0,0
25,9959,"Male",13,0
65,9880,"Female",27,0
18,8673,"Female",4,0
43,8705,"Male",20,1
60,9651,"Male",24,1
18,5068,"Male",22,1
64,8955,"Male",24,1
56,1919,"Male",14,0
46,4336,"Female",25,1
39,1142,"Male",4,1
40,9981,"Female",16,0
48,8240,"Female",28,0
28,5100,"Female",28,0
47,7820,"Male",27,1
54,8323,"Female",14,1
48,9051,"Female",11,0
47,5450,"Male",27,1
41,7326,"Male",22,0
65,7694,"Female",5,1
43,1987,"Male",16,0
66,4099,"Female",0,1
66,6984,"Male",1,0
43,1170,"Female",14,1
57,5171,"Male",12,1
20,5867,"Male",24,1
37,7300,"Female",3,1
57,9991,"Male",30,0
38,9728,"Male",12,0
31,1593,"Female",25,1
33,2446,"Male",2,0
44,8485,"Male",23,0
33,7630,"Male",13,0
52,9331,"Female",12,1
31,9307,"Female",13,1
43,6414,"Male",17,0
34,9990,"Female",1,1
48,2465,"Male",20,0
34,1906,"Female",25,1
62,6432,"Male",3,1
37,3331,"Female",3,0
19,1001,"Male",11,0
33,4036,"Female",9,0
31,2227,"Male",5,1
54,9715,"Male",6,1
49,1340,"Male",15,0
58,9923,"Female",29,1
41,6176,"Male",12,1
46,2921,"Male",12,1
38,5261,"Male",22,0
44,6327,"Male",29,1
67,8220,"Female",1,0
46,7592,"Male",1,0
44,7330,"Male",6,1
45,5568,"Male",8,1
27,8074,"Female",10,0
46,3607,"Female",8,1
69,5012,"Female",15,0
35,5781,"Male",26,1
51,4707,"Female",5,0
21,5966,"Male",11,0
58,7808,"Female",12,0
64,2804,"Male",13,1
19,3104,"Male",19,0
21,9152,"Female",23,0
29,3417,"Female",25,1
46,6671,"Male",29,0
67,8537,"Female",9,0
28,7000,"Female",11,0
56,9693,"Female",21,0
44,4673,"Female",11,0
47,5487,"Male",7,0
21,1158,"Male",28,0
27,5874,"Female",6,0
40,6927,"Female",18,1
61,4708,"Male",3,1
65,8833,"Male",27,1
19,1515,"Female",22,1
49,7336,"Male",10,0
67,4930,"Female",19,1
61,6273,"Female",9,0
23,2375,"Male",7,1
59,2633,"Male",25,1
34,3152,"Female",11,1
57,3793,"Female",1,1
41,7764,"Female",13,1
56,1148,"Female",10,0
31,2939,"Male",3,0
28,3194,"Female",0,1
43,2085,"Female",30,1
41,2554,"Male",28,1
59,4316,"Male",3,0
36,9031,"Female",29,1
64,1779,"Male",17,1
60,9558,"Female",11,0
31,8355,"Female",17,1
27,5127,"Female",30,0
64,3631,"Female",13,0
67,4276,"Male",30,0
50,3614,"Female",4,0
40,1482,"Female",7,1
48,1006,"Male",12,0
39,2625,"Female",3,0
69,7233,"Female",5,1
40,1455,"Male",26,1
46,5839,"Female",17,0
47,9325,"Male",7,1
34,5140,"Female",30,1
26,4865,"Male",21,1
56,7754,"Male",28,1
21,6399,"Male",20,0
24,6649,"Female",28,0
19,3357,"Male",0,0
43,1212,"Female",7,0
37,3049,"Male",6,1
33,2545,"Male",21,0
62,4008,"Female",14,1
69,8535,"Female",24,0
66,9316,"Female",6,1
49,9913,"Male",8,0
56,2433,"Male",13,0
51,9324,"Male",24,0
30,6641,"Female",19,1
56,9333,"Male",24,1
53,5920,"Female",17,1
52,5836,"Female",5,0
66,8111,"Female",6,0
62,9083,"Female",20,0
41,9401,"Male",20,1
21,4908,"Female",5,0
44,2572,"Female",0,0
33,1837,"Female",13,0
25,8660,"Female",0,0
20,4905,"Female",23,0
34,1362,"Female",28,0
38,8550,"Female",13,1
47,9480,"Male",15,1
62,2752,"Male",21,1
27,7186,"Female",27,0
54,7465,"Female",25,0
51,4693,"Female",16,1
27,1221,"Female",19,1
21,9754,"Female",19,1
41,9810,"Male",1,0
37,9772,"Male",14,1
60,5914,"Female",7,1
19,1376,"Male",6,0
63,2462,"Female",12,0
53,2165,"Male",21,1
50,9657,"Male",20,1
63,2120,"Male",23,1
31,3446,"Male",11,0
40,1853,"Male",8,0
23,5003,"Female",10,0
70,9802,"Female",9,0
40,7913,"Male",21,0
67,9277,"Male",26,0
19,2860,"Female",4,1
53,2896,"Male",24,1
49,7917,"Female",14,1
34,7641,"Female",18,1
64,9927,"Female",22,1
44,4753,"Male",2,0
38,5862,"Male",25,1
40,8947,"Male",28,1
33,5634,"Male",18,1
61,4586,"Female",2,1
25,3141,"Male",13,0
19,3677,"Female",9,1
64,6336,"Female",20,0
65,1508,"Female",2,0
34,7867,"Male",4,1
52,5557,"Female",17,0
19,7243,"Male",29,0
60,7944,"Male",19,1
50,5980,"Male",18,0
27,3090,"Male",8,1
36,7195,"Female",9,1
47,7875,"Male",25,1
44,8807,"Male",5,1
50,1358,"Male",24,0
64,7524,"Female",14,0
35,8808,"Male",25,0
21,7124,"Female",29,1
40,9825,"Male",23,0
19,7277,"Male",4,0
59,8705,"Female",8,0
49,4760,"Male",5,1
49,9503,"Male",5,1
18,6485,"Female",18,1
49,9375,"Female",30,0
18,4704,"Male",25,1
57,6697,"Male",11,0
36,2326,"Female",18,1
57,4221,"Female",1,1
45,8187,"Female",14,0
47,5017,"Female",4,1
40,6133,"Male",13,1
50,2062,"Female",9,0
27,5886,"Female",13,0
65,7651,"Male",30,1
24,5440,"Female",5,0
55,1697,"Female",16,0
40,3321,"Male",0,0
39,2105,"Male",4,0
63,6352,"Female",3,0
27,3918,"Male",25,1
47,3249,"Male",0,0
38,1802,"Female",22,1
53,9048,"Female",24,0
28,6156,"Female",28,0
61,4085,"Female",17,1
29,9440,"Male",2,1
23,7112,"Male",28,0
22,7414,"Female",6,1
33,7747,"Female",16,0
64,3409,"Female",29,1
68,9383,"Male",4,1
26,9934,"Female",25,0
45,4269,"Male",28,1
18,8678,"Female",3,0
67,8864,"Male",22,0
59,7914,"Male",25,0
34,5712,"Male",5,1
43,7592,"Female",2,0
37,5794,"Female",14,1
67,9924,"Female",6,1
55,5072,"Female",9,0
28,8334,"Male",12,1
28,6340,"Male",22,0
37,1818,"Male",23,1
56,1553,"Female",6,1
31,4922,"Female",4,1
39,9596,"Male",0,1
41,5174,"Male",10,1
39,8236,"Male",10,0
68,6388,"Female",13,0
23,5567,"Male",28,1
42,2411,"Female",15,1
41,2834,"Female",6,1
68,9887,"Male",4,1
43,8390,"Male",7,0
19,1008,"Male",15,1
37,6467,"Female",13,0
30,8352,"Female",14,0
29,2610,"Male",6,0
64,9773,"Male",12,0
51,5875,"Female",2,1
40,4304,"Male",13,1
39,9345,"Female",8,0
23,2265,"Male",6,1
33,1224,"Female",26,0
42,8585,"Female",28,1
43,6803,"Female",19,0
32,5185,"Male",14,1
58,6158,"Male",9,1
68,8101,"Female",22,1
51,2752,"Female",22,1
32,6921,"Male",6,0
25,9943,"Female",12,1
22,7082,"Male",20,0
70,4892,"Male",26,0
56,7459,"Male",6,0
35,9220,"Female",26,1
47,5597,"Female",8,0
34,6968,"Male",4,0
49,5126,"Male",25,0
37,7009,"Female",19,1
62,5975,"Male",22,1
31,1597,"Male",11,0
37,9306,"Male",16,0
19,8008,"Female",6,1
70,4624,"Female",12,1
55,2046,"Male",5,0
45,8504,"Male",1,0
60,1435,"Female",26,0
60,8800,"Male",25,1
40,2263,"Male",3,1
60,7661,"Male",15,1
46,3069,"Female",17,1
24,4437,"Male",16,0
40,7060,"Female",8,1
56,4333,"Female",24,0
24,2159,"Male",21,0
36,1574,"Female",19,1
39,1480,"Female",2,1
48,4479,"Female",26,0
59,3847,"Male",22,0
65,2466,"Female",2,0
47,4355,"Male",0,0
60,3794,"Female",27,1
39,3033,"Male",3,0
45,2644,"Male",9,1
18,3068,"Female",0,1
61,3965,"Male",6,0
45,6023,"Female",23,0
18,4259,"Female",29,1
69,4471,"Male",15,0
54,2593,"Male",5,0
34,7822,"Female",26,1
18,8046,"Male",7,1
36,4418,"Male",1,0
19,5231,"Male",9,0
49,4418,"Female",8,0
18,6429,"Female",10,1
48,2023,"Male",24,1
26,4026,"Male",27,0
19,1826,"Female",2,0
59,4203,"Male",18,1
62,9881,"Male",5,1
69,1746,"Male",7,1
19,8384,"Female",9,0
43,5058,"Male",27,0
37,6888,"Male",28,1
37,4422,"Male",1,1
62,5562,"Male",24,1
62,5916,"Female",30,0
62,1859,"Female",2,0
26,6953,"Female",28,0
29,5892,"Male",16,1
52,7677,"Male",18,1
55,5353,"Male",3,0
62,4294,"Male",20,1
45,4928,"Male",28,1
47,2122,"Female",3,0
47,8715,"Male",3,1
40,2971,"Female",28,0
65,9708,"Female",3,1
52,7361,"Female",10,0
63,8023,"Female",11,0
40,9872,"Female",5,0
31,4668,"Female",5,1
63,9963,"Male",10,0
66,7471,"Female",27,0
58,6224,"Female",6,1
68,4680,"Male",14,0
48,1368,"Female",3,0
47,8866,"Male",13,0
45,9538,"Male",29,1
33,1245,"Female",1,0
70,7837,"Female",4,0
39,8788,"Male",30,0
38,4106,"Male",27,0
46,1477,"Female",26,1
49,2197,"Female",12,1
21,8467,"Male",8,1
70,9272,"Male",9,0
29,6563,"Female",22,0
20,3204,"Female",17,0
31,9066,"Male",29,1
62,8313,"Female",4,1
47,5686,"Male",3,1
31,7939,"Female",28,1
35,5666,"Female",5,0
59,5457,"Female",30,1
69,9823,"Male",19,1
27,5565,"Male",29,1
47,8471,"Female",15,0
67,8827,"Male",10,0
42,4970,"Female",30,0
33,8500,"Female",16,0
30,6190,"Male",8,1
61,6935,"Male",30,0
43,2114,"Male",5,1
70,1225,"Female",8,1
43,3576,"Male",22,0
41,4743,"Female",19,1
48,1305,"Female",23,1
58,6438,"Male",19,0
49,3937,"Female",5,0
44,6068,"Male",28,1
27,3733,"Male",15,0
43,3825,"Male",4,1
69,6256,"Male",26,1
27,3187,"Male",13,1
19,8458,"Female",27,0
23,8823,"Male",26,1
45,1183,"Female",27,0
